Team_Id,TimeStamp,PacketCount,Altitude,Pressure,Temperature,Voltage,GpsTime,GpsLatitude,GpsLongitude,GpsAltitude,GpsSats,a_x,a_y,a_z,gyro_x,gyro_y,gyro_z,FSW_State,AngleX,AngleY,AngleZ
2022ASI-002,2023-09-28 10:00:10,11,109.92234892973892,1028.460784155486,20.38220787638777,2.983162702726117,10:00:10,21.67433029784189,79.01403847489418,113.31935115800374,4,-0.2694162867393486,-0.2613294731080328,0.1028257264189657,-0.03273817130758936,0.004766945800433166,-0.04694878221873723,Descent,-19.025038355206018,-11.907885224688894,-13.499554467870595
2022ASI-002,2023-09-28 10:00:11,12,303.83303415449177,1000.1032053726381,17.90930389776631,3.0755852966976027,10:00:11,20.27779411354963,83.67088877224253,324.4612670294646,5,-0.15374442664299795,-0.24636226812719209,0.21942571103726444,-0.001919295349076311,0.0437782213621518,-0.01783986606754967,Descent,-14.566039874892308,-20.995040611432035,-5.858038264937493
2022ASI-002,2023-09-28 10:00:12,13,293.6682005954842,1007.9655968524904,15.283786289220526,2.9711427429627726,10:00:12,20.123820415655373,75.37674884188004,277.04285044668774,5,-0.09861140562589887,-0.13313840323815318,0.00744269949787596,-0.024768152564160165,-0.011195831300812087,-0.029113981103936915,Descent,-16.281202999669514,-18.871335732816906,-20.044000926529336
2022ASI-002,2023-09-28 10:00:13,14,270.30816649365846,1005.0002422516436,28.463243095092444,2.8788025890230085,10:00:13,21.791330560719743,81.16155894996471,236.46496199592448,8,0.0478999749432758,-0.1618051508173027,0.22037443709388144,-0.02979445553121575,-0.04230639140650973,-0.0028590937559067747,Descent,-7.350165526373396,-11.157201382381471,-13.927332593483424
2022ASI-002,2023-09-28 10:00:14,15,273.6708969962814,981.274714868703,26.801994082199762,3.2388448639377314,10:00:14,18.114946084391757,80.73116689225525,287.0893910678429,4,0.17544480360809195,-0.0309942733492935,-0.1409477983322043,-0.019157712037125598,0.003406824537978123,-0.005121529004419999,Descent,-15.178494307132556,-17.71892730044049,-15.377900312132411
2022ASI-002,2023-09-28 10:00:15,16,271.94039961500613,988.5790073817199,17.38783447763461,2.992467899814202,10:00:15,21.313614755523226,82.41574077935313,262.29605216344214,4,0.014068215210023216,-0.16575908736759162,-0.20976376731890123,0.008817039467598153,0.028955745767402424,-0.022429463204047075,Descent,-2.1635338304077685,-10.91410419360537,-12.623316735096404
2022ASI-002,2023-09-28 10:00:16,17,345.9132069498925,973.3411787217545,15.600512300091635,2.813674225190379,10:00:16,22.87270456742764,83.24978926688013,310.18001481140203,5,0.27513534060384187,0.23180901342144883,-0.2634778803140042,0.015686459653029186,0.013059161650828141,0.022182666464361386,Descent,-17.13735439636271,-5.1351032558415,-5.211381584152454
2022ASI-002,2023-09-28 10:00:17,18,339.5269188752124,976.7594312989398,29.655432723706245,2.937819167910398,10:00:17,20.642594230712596,82.336600264974,317.73608293729194,5,-0.26794994646257875,-0.1990215008340048,-0.07121831988024502,0.01342002109742807,-0.003307272639856494,-0.016834976267084127,Descent,-15.344598934293327,-1.2104713628064712,-12.812116562267613
2022ASI-002,2023-09-28 10:00:18,19,331.82394012467967,985.062728047589,25.536131874733528,2.9383202574549934,10:00:18,18.420966177385957,82.78363030398224,395.34352251673175,5,-0.2533005052240137,0.11745195474838949,0.048876489188151184,-0.04359561753806146,0.01531397151811982,0.04913244901987407,Descent,-13.676353330281538,-6.428176972112809,-1.8893649333041918
2022ASI-002,2023-09-28 10:00:19,20,356.85694354239223,997.0637845702133,28.068780628643093,3.0296466425929696,10:00:19,20.984000993719793,82.88170586022828,340.32699002502716,3,-0.148377983157871,0.19718038863361553,-0.031940802082530195,-0.02010962862310267,-0.036247764938676166,-0.011367745916183114,Descent,-1.7467532878458334,-9.50784138213296,-11.409905100555818
2022ASI-002,2023-09-28 10:00:20,21,368.6198830930964,961.0021751250828,18.399770765748496,2.970628420644906,10:00:20,20.614367060909405,79.02732126593537,379.7141508029366,6,-0.08570971916523965,0.0893870601044055,0.08278733386650428,0.044962970849391146,-0.009736506713233659,0.022243057544913875,Descent,-11.014970100659529,-13.038710948306603,0.05951261944682695
2022ASI-002,2023-09-28 10:00:21,22,460.70346944287985,989.7355661479082,15.560056226196108,2.9650201187363407,,19.164549979491674,78.55944199215678,512.4851436577192,4,0.17261304657729787,-0.15356595263028802,-0.04321347215373944,0.005623457705361455,0.03861184806986899,-0.029586348855773492,Descent,-6.593691219010328,-2.3977967962984605,-2.761643131317758
2022ASI-002,2023-09-28 10:00:22,23,483.23641562709844,976.8800098756219,22.289234648534045,3.0132953213457374,10:00:22,18.048140456288618,79.18388087039617,518.0290635980209,4,-0.1966219009425429,0.010129192565767886,-0.04862069212541831,-0.036724909695936205,0.02837466954164164,-0.006053890285539931,Descent,3.5117989454814182,2.189604703723629,5.685337963669944
2022ASI-002,2023-09-28 10:00:23,24,479.14438536744433,983.3577628532271,17.051720408716644,2.9864154261829468,10:00:23,23.556842292203488,77.29923443237841,467.7474482623532,5,0.18714677272441876,-0.18419341937777767,-0.12642040121789078,0.01881464727558721,-0.03806090388799255,-0.02735747675660979,Descent,-1.3809990594093835,0.8467989772992746,7.99203148990911
2022ASI-002,2023-09-28 10:00:24,25,487.4107476387784,983.6298809954374,21.599728801819545,3.048216113112092,,18.952893362330062,77.60270433619854,435.5773241973879,6,-0.24151455435015345,-0.1912542298590095,0.0367097887179304,-0.005219149816362824,0.0062864252171839635,0.015518053102296009,Descent,8.653914974107172,1.8847149737071116,-1.9124618226019883
2022ASI-002,2023-09-28 10:00:25,26,484.96365048401043,986.8036057299162,20.01594407785146,2.979211203954182,,17.56948873261679,79.52546663163368,445.3998924220064,7,-0.0188364558431941,0.1920321872482436,0.24071740029820204,-0.033428582048248945,-0.00734513036103053,-0.04493034039005603,Descent,0.0131351818643054,3.2573517202854365,3.561241524651714
2022ASI-002,2023-09-28 10:00:26,27,565.7645623710823,994.0273675384734,24.500149508060943,3.005210780058254,10:00:26,19.604695615138347,75.44356563585058,565.6229463878924,7,-0.12434860354022673,0.27385692659706,-0.13301150781198834,-0.007333782332132777,0.014491646501607572,0.03105349331304856,Ascent,1.9344882081922499,-5.53079812231016,11.5288427604679
2022ASI-002,2023-09-28 10:00:27,28,516.5933422203957,978.0672148526882,15.022213534108479,3.089020826060052,10:00:27,20.453453524574336,76.42976086725452,502.98344551457296,6,0.1890691037714577,0.09541425801715347,-0.025210172696731648,0.0461531006251443,0.02065538495419568,-0.0037311699304943477,Ascent,4.3075994225068746,2.063853718863359,3.41216718532832
2022ASI-002,2023-09-28 10:00:28,29,580.9825299783397,977.3541359381198,17.831078265325754,3.073160009588766,10:00:28,22.931093765955914,85.85682388135317,603.5533445163999,3,0.12351457954711159,0.18987960548363436,0.19631393564298932,0.038011026679722545,0.038750994598067925,-0.03164099167730455,Ascent,1.345136048533662,3.9901129988936925,1.6231053422772446
2022ASI-002,2023-09-28 10:00:29,30,559.3219780191436,986.5627522070826,24.925933053948583,3.017612866949931,,21.653353307090136,79.9540194369939,575.4273919547973,5,0.14217981960610615,0.2777243850237248,-0.07999211957654959,0.029772648753269876,-0.018347023901090047,0.0018626928731897974,Ascent,6.560908780112033,-0.9403127544650314,10.030786862566496
2022ASI-002,2023-09-28 10:00:30,31,611.0471309326001,982.8426054860759,23.423310378490083,2.891543012579384,10:00:30,24.18007213792918,80.39691218572518,587.8238182635649,7,-0.17908146696249855,0.19097542832261027,0.0013097803166057242,-0.022672562683781552,-0.003658360499597904,0.024077235340235065,Ascent,6.490952066152281,-0.8637349066363793,-1.607704747633795
2022ASI-002,2023-09-28 10:00:31,32,691.8841699738659,978.958575556652,25.974694404230995,3.096458585844183,10:00:31,21.211107921316135,79.51051157730778,710.0409135211705,5,-0.02039338559171494,-0.15867528097800634,-0.15295928294688751,0.009684244266781682,-0.04998636458861956,-0.016078260488957885,Ascent,4.338015888793543,10.181558403832835,10.768715182870679
2022ASI-002,2023-09-28 10:00:32,33,599.3938486086141,973.0959117668033,26.44014184887571,3.14710041790195,10:00:32,20.398638863261336,81.57508508575414,661.4938654269122,5,-0.27257372447139083,0.18262835254602744,0.014033440215685311,-0.006293494557348268,0.02633478850921306,-0.04218034636995371,Ascent,14.29734771395999,20.1570284550669,18.341890903141827
2022ASI-002,2023-09-28 10:00:33,34,687.2340446261185,968.893938398884,21.916853047069765,2.9938787777281917,10:00:33,22.64881757360118,86.40688638889648,652.6053248150249,7,0.2656679425365039,0.16420064362307002,-0.2779534732689112,-0.008906476491126011,-0.008880968383155233,-0.04643633461944349,Ascent,20.67611141272982,11.975320085678927,15.699284532861581
2022ASI-002,2023-09-28 10:00:34,35,632.0215775871551,968.9763382404593,25.07211175030362,2.9434249981723855,10:00:34,20.771290844159047,74.44021505858852,658.201671096407,5,0.10543870435883373,-0.03946637195974512,0.11827468060121671,-0.030352760570392913,-0.006968519908602366,0.00711343553521436,Ascent,14.485238173440269,10.000747545659152,11.251214211656501
2022ASI-002,2023-09-28 10:00:35,36,751.4843510828603,966.0071296671747,24.161172906228657,2.9210504299508093,10:00:35,19.269027876721744,80.5590598861472,756.6849742006634,6,-0.12628095438645295,-0.09385603667589473,0.05114489532300154,0.00040318146718473086,0.010474431830685173,0.024781008850327885,Ascent,15.84714461502154,15.722867336250719,9.735467526543967
2022ASI-002,2023-09-28 10:00:36,37,682.0528105956064,971.1178335351244,26.873890834253096,3.060132324410071,10:00:36,17.69560053385313,78.9276582672258,644.8124893458865,8,-0.05048378374149043,-0.01908895773177033,0.052477385818408606,-0.007557104866586714,-0.044320753109584714,0.014067008451517413,Ascent,14.946540358414964,26.43823326721915,14.174093179149356
2022ASI-002,2023-09-28 10:00:37,38,743.3938045856355,973.9091705867056,26.364083611774316,3.052385789224752,10:00:37,18.382897197476346,80.38545615181289,724.1989982952664,3,0.06339029106607441,0.06011251844028043,0.2555258958367123,0.04882850005947824,-0.008365534490082725,-0.04350308253844039,Ascent,17.952305633199128,16.992519775383343,19.53208741673759
2022ASI-002,2023-09-28 10:00:38,39,818.6084206676321,950.9680890186543,17.335600254887723,3.0090766143337517,10:00:38,22.32870598781901,80.71481286409275,814.5304721237646,7,0.033664477101756296,0.007918820003232296,0.0696319214157789,0.046600080765699395,0.030440870272471263,0.030495653357871175,Ascent,28.094161647011433,18.839905905256828,20.53658591754541
2022ASI-002,2023-09-28 10:00:39,40,841.4520468794595,972.3773312101949,19.831530059297158,3.0736313155564385,10:00:39,17.267260988384983,81.07536411220393,865.3249157332378,3,-0.08608824246419114,-0.053485091243135996,-0.13896601198266978,0.01352305764343649,0.039487161037879456,-0.009080655963636018,Ascent,15.071187109482882,19.854076014890577,13.741208412216544
2022ASI-002,2023-09-28 10:00:40,41,756.1283067618167,950.80317866234,24.432603506264183,3.0041401089864728,10:00:40,21.912770011149124,76.92878770088238,752.1690548863694,7,-0.19213526524040164,0.161081490942038,0.1800222985035408,0.0013650243731104586,0.0005881695761090627,-0.017452742581624783,Ascent,26.404372990901763,34.920772583400876,23.724921251173395
2022ASI-002,2023-09-28 10:00:41,42,835.7961713553833,969.1379177414536,20.181495376666064,2.9919241447196514,10:00:41,21.08105555198343,81.88522137394574,810.4513035760959,6,-0.21570880073750698,-0.024591408142944582,0.05458196757356204,-0.0031797121606870343,0.020237054474055854,0.026824347709840532,Ascent,6.215587624679134,21.316324056187263,16.936868214862663
2022ASI-002,2023-09-28 10:00:42,43,911.5614570839504,966.1982254399811,23.557603930935358,2.915205489046174,10:00:42,19.002496755461998,83.18012761259223,951.2606573975219,5,-0.07751692029192175,-0.07012348022440507,0.22381931829564944,0.04600109980147225,0.029356358876051356,0.028381304610705718,Ascent,25.54814802301529,19.01286041868564,20.50114377896585
2022ASI-002,2023-09-28 10:00:43,44,858.8081793315947,957.7874405908599,28.780585433162496,2.990371654544962,10:00:43,17.536949042509615,78.79524638871558,868.4825052043115,4,-0.17578902212625958,0.17568582462275179,0.05533387191059436,0.002999355660586997,0.046523996676999746,0.00023359655664399043,Ascent,24.514624865064253,24.442179335852536,18.24613452941935
2022ASI-002,2023-09-28 10:00:44,45,956.3156345628373,962.5969898720598,20.842346285252816,3.004582816293343,10:00:44,22.798503619861425,81.391984520985,939.1068453345796,4,0.20899063962634928,0.24406340709063762,-0.18943363380102693,-0.035023582062479366,0.010311283462965483,0.02487549490418653,Ascent,21.22642603197494,28.417128951101205,19.555667307349438
2022ASI-002,2023-09-28 10:00:45,46,932.6219578671204,926.183424058387,29.48373037938812,2.895655985275272,10:00:45,19.814515733227058,77.39558641500709,976.3156437219372,5,0.23112147886085294,0.2229589530888047,0.2742625902626737,-0.03615105857651081,0.03880166705029729,-0.023077482134117214,Ascent,25.599129109333116,20.300611317683938,20.776790368114824
2022ASI-002,2023-09-28 10:00:46,47,884.390993522682,954.0234598825635,22.155274559503177,2.9691270111787613,10:00:46,17.70828094057307,80.25508993949805,905.5039087269183,3,-0.09247453180779963,-0.20229385871192815,0.24598057749263175,-0.04591288713241969,0.03707321744181688,0.0008448486564286845,Ascent,27.831533244965495,24.79092283329475,29.10912811766669
2022ASI-002,2023-09-28 10:00:47,48,1001.1817341611735,941.9687516444512,17.000707518903976,3.0255911951515055,10:00:47,19.370186175340027,81.83594223636443,1034.086450754863,8,0.1618502991965392,0.10873461033882914,0.06389742496214101,-0.04009737906469202,-0.019232857427075003,-0.002254823298681187,Ascent,24.14505948607967,35.446532911261,28.29113463376779
2022ASI-002,2023-09-28 10:00:48,49,1002.8550995473979,950.6032069207116,18.597672396098304,2.951424182481469,10:00:48,22.76963412743968,79.10108100914253,997.3851653893261,3,0.1574692828109216,-0.09511931037947516,0.23702120197189352,0.0499934002866492,-0.0017833768571024686,0.027672294457367436,Ascent,30.16256283715745,27.56367688058588,18.02838095260747
2022ASI-002,2023-09-28 10:00:49,50,1018.4390270753504,962.969721139134,29.86882070017518,3.060581011198476,10:00:49,20.034337745845953,79.33219915870644,1020.0519495583184,3,0.19881212797369618,0.1204863195197926,-0.2971207853968434,0.02141632925598383,0.005568977978529122,0.04991395738343972,Ascent,25.37682212026359,30.144539815323384,23.000734039066334
